date,temp_anomaly_c,co2_ppm,co2_deseasonalized,ch4_ppb,n2o_ppb,tsi_wm2,year,co2,methane,nitrous_oxide,land_use_change_co2,cement_co2,coal_co2,oil_co2,gas_co2,total_ghg,energy_per_capita,population,gdp,month,time_since_1960,co2_growth_rate,co2_12mo_avg,ch4_growth_rate,ch4_12mo_avg,tsi_anomaly,volcanic_flag,total_anthropogenic_co2
1996-04,0.33,364.69,361.99,1750.2649999999999,316.3,6.8,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,4,435,0.410000000000025,361.08,-1.9650000000001455,1750.8666666666666,-89.45794871794871,0,30096.087000000007
1996-05,0.27,365.25,362.23,1748.3,316.3,7.6,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,5,436,0.5600000000000023,361.5733333333333,-1.9649999999999181,1751.5441666666666,-88.65794871794871,0,30096.087000000007
1996-05,0.27,365.25,362.23,1749.62,316.3,7.6,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,5,436,0.0,362.15083333333337,1.3199999999999363,1752.0466666666669,-88.65794871794871,0,30096.087000000007
1996-06,0.25,365.06,362.82,1746.04,316.3,16.5,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,6,437,-0.18999999999999773,362.71250000000003,-3.5799999999999272,1751.7358333333332,-79.75794871794871,0,30096.087000000007
1996-07,0.36,363.69,362.98,1744.0549999999998,316.3,11.8,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,7,438,-1.3700000000000045,363.175,-1.9850000000001273,1751.0204166666665,-84.45794871794871,0,30096.087000000007
1996-08,0.48,361.55,363.13,1742.07,316.3,19.7,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,8,439,-2.1399999999999864,363.33666666666664,-1.9849999999999,1749.9004166666664,-76.5579487179487,0,30096.087000000007
1996-09,0.25,359.69,363.14,1744.29,316.3,3.0,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,9,440,-1.8600000000000136,363.3433333333333,2.2200000000000273,1749.0620833333332,-93.25794871794871,0,30096.087000000007
1996-09,0.25,359.69,363.14,1752.62,316.3,3.0,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,9,440,0.0,363.24916666666667,8.329999999999927,1748.9595833333333,-93.25794871794871,0,30096.087000000007
1996-10,0.22,359.72,363.12,1755.7649999999999,316.3,0.7,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,10,441,0.03000000000002956,363.0425,3.144999999999982,1749.18625,-95.5579487179487,0,30096.087000000007
1996-11,0.41,361.04,363.18,1758.91,316.3,24.9,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,11,442,1.3199999999999932,362.8491666666667,3.145000000000209,1749.7420833333335,-71.35794871794872,0,30096.087000000007
1996-11,0.41,361.04,363.18,1760.1,316.3,24.9,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,11,442,0.0,362.57916666666665,1.1899999999998272,1750.3554166666665,-71.35794871794872,0,30096.087000000007
1996-12,0.37,362.39,363.23,1756.96,316.3,14.0,1996,24233.477,7512.808,2393.537,6541.828,633.559,8976.964,9562.137,4381.599,39997.945,17844.033,5842055730.0,43033605109062.0,12,443,1.349999999999966,362.4216666666667,-3.1399999999998727,1750.7495833333332,-82.25794871794871,0,30096.087000000007
1997-01,0.32,363.24,363.03,1755.18,316.3,7.4,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,1,444,0.8500000000000227,362.3008333333334,-1.7799999999999727,1751.1591666666666,-88.8579487179487,0,31703.015
1997-02,0.4,364.21,363.4,1753.4,316.3,11.0,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,2,445,0.9699999999999704,362.2141666666667,-1.7799999999999727,1751.5841666666668,-85.25794871794871,0,31703.015
1997-03,0.52,364.65,363.02,1753.86,316.3,12.1,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,3,446,0.4399999999999977,362.1641666666667,0.459999999999809,1751.9375,-84.15794871794871,0,31703.015
1997-03,0.52,364.65,363.02,1755.67,316.3,12.1,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,3,446,0.0,362.12999999999994,1.8100000000001728,1752.74,-84.15794871794871,0,31703.015
1997-04,0.33,366.49,363.82,1755.6,316.3,23.0,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,4,447,1.8400000000000318,362.3633333333334,-0.07000000000016371,1753.7020833333333,-73.25794871794871,0,31703.015
1997-05,0.34,366.77,363.87,1755.53,316.3,25.4,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,5,448,0.2799999999999727,362.79833333333335,-0.06999999999993634,1754.8237500000002,-70.85794871794872,0,31703.015
1997-05,0.34,366.77,363.87,1753.81,316.3,25.4,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,5,448,0.0,363.3883333333333,-1.7200000000000273,1755.6170833333333,-70.85794871794872,0,31703.015
1997-06,0.54,365.73,363.56,1750.08,316.3,20.8,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,6,449,-1.0399999999999636,363.89166666666665,-3.730000000000018,1755.4054166666667,-75.45794871794871,0,31703.015
1997-07,0.33,364.46,363.74,1748.065,316.3,12.9,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,7,450,-1.2700000000000387,364.2866666666667,-2.0149999999998727,1754.7637499999998,-83.3579487179487,0,31703.015
1997-08,0.41,362.4,363.98,1746.05,316.3,35.7,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,8,451,-2.0600000000000023,364.40000000000003,-2.0150000000001,1753.6920833333331,-60.557948717948705,0,31703.015
1997-09,0.52,360.44,363.83,1747.75,316.3,59.7,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,9,452,-1.9599999999999795,364.34999999999997,1.7000000000000455,1752.6629166666664,-36.557948717948705,0,31703.015
1997-09,0.52,360.44,363.83,1754.97,316.3,59.7,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,9,452,0.0,364.1875,7.220000000000027,1752.4970833333334,-36.557948717948705,0,31703.015
1997-10,0.61,360.97,364.28,1757.63,316.3,32.8,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,10,453,0.5300000000000296,363.9983333333333,2.660000000000082,1752.70125,-63.45794871794871,0,31703.015
1997-11,0.64,362.65,364.71,1760.29,316.3,50.4,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,11,454,1.67999999999995,363.86833333333334,2.6599999999998545,1753.2754166666666,-45.85794871794871,0,31703.015
1997-11,0.64,362.65,364.71,1761.71,316.3,50.4,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,11,454,0.0,363.70166666666665,1.4200000000000728,1753.9295833333333,-45.85794871794871,0,31703.015
1997-12,0.59,364.51,365.28,1761.89,316.3,55.5,1997,24380.322,7485.23,2350.142,8019.617,658.829,8927.3,9702.211,4395.058,41519.98,17767.602,5924787819.0,43033605109062.0,12,455,1.8600000000000136,363.69,0.18000000000006366,1754.4479166666667,-40.75794871794871,0,31703.015
1998-01,0.58,365.39,365.19,1761.68,316.3,44.5,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,1,456,0.8799999999999955,363.59833333333336,-0.21000000000003638,1754.9545833333334,-51.75794871794871,0,30403.314000000006
1998-02,0.88,366.1,365.29,1761.47,316.3,50.2,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,2,457,0.7100000000000364,363.5425,-0.21000000000003638,1755.4495833333333,-46.057948717948705,0,30403.314000000006
1998-03,0.63,367.36,365.73,1761.48,316.3,82.0,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,3,458,1.259999999999991,363.5916666666667,0.009999999999990905,1756.0887500000001,-14.257948717948707,0,30403.314000000006
1998-03,0.63,367.36,365.73,1762.96,316.3,82.0,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,3,458,0.0,363.72749999999996,1.4800000000000182,1757.1620833333334,-14.257948717948707,0,30403.314000000006
1998-04,0.63,368.79,366.17,1763.835,316.3,70.6,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,4,459,1.4300000000000068,364.08833333333337,0.875,1758.47625,-25.657948717948713,0,30403.314000000006
1998-05,0.68,369.56,366.68,1764.71,316.3,74.0,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,5,460,0.7699999999999818,364.685,0.875,1760.0312500000002,-22.257948717948707,0,30403.314000000006
1998-05,0.68,369.56,366.68,1764.25,316.3,74.0,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,5,460,0.0,365.445,-0.4600000000000364,1761.4062500000002,-22.257948717948707,0,30403.314000000006
1998-06,0.77,369.13,366.95,1760.33,316.3,90.5,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,6,461,-0.4300000000000068,366.16916666666674,-3.9200000000000728,1761.8529166666667,-5.757948717948707,0,30403.314000000006
1998-07,0.66,367.98,367.29,1758.245,316.3,96.7,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,7,462,-1.1499999999999773,366.75333333333333,-2.0850000000000364,1761.9041666666665,0.4420512820512954,0,30403.314000000006
1998-08,0.65,366.1,367.69,1756.16,316.3,121.1,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,8,463,-1.8799999999999955,367.0408333333333,-2.084999999999809,1761.5599999999997,24.842051282051287,0,30403.314000000006
1998-09,0.42,364.16,367.51,1760.19,316.3,132.0,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,9,464,-1.9399999999999977,367.1666666666667,4.029999999999973,1761.4333333333334,35.74205128205129,0,30403.314000000006
1998-09,0.42,364.16,367.51,1770.66,316.3,132.0,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,9,464,0.0,367.13750000000005,10.470000000000027,1762.1641666666667,35.74205128205129,0,30403.314000000006
1998-10,0.42,364.54,367.82,1773.45,316.3,78.5,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,10,465,0.37999999999999545,367.06666666666666,2.7899999999999636,1763.1450000000002,-17.757948717948707,0,30403.314000000006
1998-11,0.43,365.67,367.7,1776.24,316.3,97.3,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,11,466,1.1299999999999955,367.0308333333333,2.7899999999999636,1764.3758333333333,1.0420512820512897,0,30403.314000000006
1998-11,0.43,365.67,367.7,1775.51,316.3,97.3,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,11,466,0.0,366.89000000000004,-0.7300000000000182,1765.545,1.0420512820512897,0,30403.314000000006
1998-12,0.54,367.3,368.05,1774.06,316.3,119.2,1998,24295.713,7419.233,2378.566,6792.238,656.596,8689.001,9821.975,4443.504,40128.703,17621.312,6007066691.0,43033605109062.0,12,467,1.6299999999999955,366.885,-1.4500000000000455,1766.47,22.942051282051295,0,30403.314000000006
1999-01,0.48,368.35,368.13,1773.925,316.3,86.0,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,1,468,1.0500000000000114,366.84833333333336,-0.1349999999999909,1767.3108333333332,-10.257948717948707,0,30709.351000000002
1999-02,0.64,369.28,368.46,1773.79,316.3,98.0,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,2,469,0.92999999999995,366.82500000000005,-0.1349999999999909,1768.0674999999999,1.7420512820512926,0,30709.351000000002
1999-03,0.32,369.84,368.24,1773.89,316.3,103.5,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,3,470,0.5600000000000023,366.84833333333336,0.10000000000013642,1768.8708333333332,7.242051282051293,0,30709.351000000002
1999-03,0.32,369.84,368.24,1774.57,316.3,103.5,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,3,470,0.0,366.9075,0.6799999999998363,1770.0575,7.242051282051293,0,30709.351000000002
1999-04,0.31,371.15,368.62,1774.76,316.3,93.6,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,4,471,1.3100000000000023,367.1716666666667,0.19000000000005457,1771.4337500000001,-2.657948717948713,0,30709.351000000002
1999-05,0.26,371.12,368.31,1774.95,316.3,149.6,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,5,472,-0.029999999999972715,367.59,0.19000000000005457,1772.9995833333335,53.34205128205129,0,30709.351000000002
1999-05,0.26,371.12,368.31,1772.65,316.3,149.6,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,5,472,0.0,368.17,-2.2999999999999545,1774.0379166666664,53.34205128205129,0,30709.351000000002
1999-06,0.36,370.46,368.29,1767.33,316.3,207.2,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,6,473,-0.660000000000025,368.695,-5.320000000000164,1773.7604166666667,110.94205128205128,0,30709.351000000002
1999-07,0.38,369.61,368.93,1765.135,316.3,173.5,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,7,474,-0.8499999999999659,369.1175,-2.1949999999999363,1773.0674999999999,77.24205128205129,0,30709.351000000002
1999-08,0.31,367.06,368.63,1762.94,316.3,142.3,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,8,475,-2.5500000000000114,369.23333333333335,-2.1949999999999363,1771.9591666666668,46.042051282051304,0,30709.351000000002
1999-09,0.38,364.95,368.28,1764.63,316.3,106.3,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,9,476,-2.1100000000000136,369.17333333333335,1.6900000000000546,1771.0524999999998,10.04205128205129,0,30709.351000000002
1999-09,0.38,364.95,368.28,1771.02,316.3,106.3,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,9,476,0.0,368.97749999999996,6.389999999999873,1770.7991666666667,10.04205128205129,0,30709.351000000002
1999-10,0.34,365.52,368.8,1773.815,316.3,168.7,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,10,477,0.5699999999999932,368.7416666666666,2.7950000000000728,1770.7900000000002,72.44205128205128,0,30709.351000000002
1999-11,0.37,366.88,368.86,1776.61,316.3,188.3,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,11,478,1.3600000000000136,368.5416666666667,2.7949999999998454,1771.0249999999999,92.0420512820513,0,30709.351000000002
1999-11,0.37,366.88,368.86,1778.53,316.3,188.3,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,11,478,0.0,368.295,1.9200000000000728,1771.4116666666669,92.0420512820513,0,30709.351000000002
1999-12,0.4,368.26,368.93,1777.23,316.3,116.8,1999,24837.771,7436.038,2398.701,6561.857,688.047,8809.093,10064.188,4586.166,40450.992,17673.488,6089006328.0,43033605109062.0,12,479,1.3799999999999955,368.16333333333336,-1.2999999999999545,1771.6333333333334,20.54205128205129,0,30709.351000000002
2000-01,0.25,369.45,369.24,1776.385,316.3,133.1,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,1,480,1.1899999999999977,368.0216666666667,-0.8450000000000273,1771.76875,36.84205128205129,0,30960.012000000002
2000-02,0.55,369.71,368.99,1775.54,316.3,165.7,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,2,481,0.2599999999999909,367.90416666666664,-0.8450000000000273,1771.8179166666666,69.44205128205128,0,30960.012000000002
2000-03,0.55,370.75,369.24,1775.45,316.3,217.7,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,3,482,1.0400000000000205,367.8733333333333,-0.08999999999991815,1772.0512500000002,121.44205128205128,0,30960.012000000002
2000-03,0.55,370.75,369.24,1776.49,316.3,217.7,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,3,482,0.0,367.8975,1.0399999999999636,1772.814583333333,121.44205128205128,0,30960.012000000002
2000-04,0.56,371.98,369.44,1776.85,316.3,191.5,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,4,483,1.2300000000000182,368.095,0.35999999999989996,1773.7908333333335,95.24205128205129,0,30960.012000000002
2000-05,0.35,371.75,368.87,1777.21,316.3,165.9,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,5,484,-0.2300000000000182,368.48583333333335,0.36000000000012733,1774.9799999999998,69.6420512820513,0,30960.012000000002
2000-05,0.35,371.75,368.87,1774.57,316.3,165.9,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,5,484,0.0,369.0525,-2.6400000000001,1775.8083333333334,69.6420512820513,0,30960.012000000002
2000-06,0.4,371.87,369.66,1768.13,316.3,188.0,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,6,485,0.12000000000000455,369.62916666666666,-6.439999999999827,1775.5675,91.74205128205129,0,30960.012000000002
2000-07,0.39,370.02,369.36,1765.795,316.3,244.3,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,7,486,-1.8500000000000227,370.00416666666666,-2.3350000000000364,1774.8991666666664,148.04205128205132,0,30960.012000000002
2000-08,0.42,368.27,369.87,1763.46,316.3,180.5,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,8,487,-1.75,370.11999999999995,-2.3350000000000364,1773.8033333333335,84.24205128205129,0,30960.012000000002
2000-09,0.38,367.15,370.46,1765.44,316.3,156.0,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,9,488,-1.1200000000000045,370.1425,1.9800000000000182,1772.7124999999999,59.74205128205129,0,30960.012000000002
2000-09,0.38,367.15,370.46,1772.03,316.3,156.0,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,9,488,0.0,370.05,6.589999999999918,1772.2791666666665,59.74205128205129,0,30960.012000000002
2000-10,0.26,367.18,370.42,1774.565,316.3,141.6,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,10,489,0.03000000000002956,369.86083333333335,2.535000000000082,1772.1275000000003,45.34205128205129,0,30960.012000000002
2000-11,0.3,368.53,370.48,1777.1,316.3,158.1,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,11,490,1.349999999999966,369.7625,2.5349999999998545,1772.2575,61.84205128205129,0,30960.012000000002
2000-11,0.3,368.53,370.48,1777.72,316.3,158.1,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,11,490,0.0,369.57749999999993,0.6200000000001182,1772.4466666666667,61.84205128205129,0,30960.012000000002
2000-12,0.27,369.83,370.46,1775.3,316.3,143.3,2000,25511.482,7544.741,2390.251,6145.762,718.165,9156.638,10211.624,4727.823,40795.379,17890.75,6171702992.0,59897670914608.0,12,491,1.3000000000000114,369.5008333333333,-2.4200000000000728,1772.3475,47.042051282051304,0,30960.012000000002
2001-01,0.45,370.76,370.6,1774.085,316.3,142.6,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,1,492,0.9300000000000068,369.39916666666664,-1.2149999999999181,1772.1170833333333,46.34205128205129,0,30475.165999999997
2001-02,0.43,371.69,370.95,1772.87,316.3,121.5,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,2,493,0.9300000000000068,369.39416666666665,-1.2150000000001455,1771.7554166666666,25.242051282051293,0,30475.165999999997
2001-03,0.55,372.63,371.06,1772.52,316.31,165.8,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,3,494,0.9399999999999977,369.4675,-0.34999999999990905,1771.5845833333333,69.5420512820513,0,30475.165999999997
2001-03,0.55,372.63,371.06,1772.52,316.21,165.8,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,3,494,0.0,369.5308333333333,0.0,1771.9504166666666,69.5420512820513,0,30475.165999999997
2001-03,0.55,372.63,371.06,1773.65,316.31,165.8,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,3,494,0.0,369.7483333333333,1.1300000000001091,1772.6050000000002,69.5420512820513,0,30475.165999999997
2001-03,0.55,372.63,371.06,1773.65,316.21,165.8,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,3,494,0.0,370.1116666666667,0.0,1773.4541666666664,69.5420512820513,0,30475.165999999997
2001-04,0.5,373.55,370.99,1773.76,316.16499999999996,161.7,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,4,495,0.9200000000000159,370.645,0.10999999999989996,1774.1475,65.44205128205128,0,30475.165999999997
2001-05,0.57,374.03,371.11,1773.87,316.12,142.1,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,5,496,0.47999999999996135,371.2183333333333,0.10999999999989996,1774.3008333333335,45.84205128205129,0,30475.165999999997
2001-05,0.57,374.03,371.11,1773.87,316.11,142.1,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,5,496,0.0,371.78916666666663,0.0,1774.2429166666664,45.84205128205129,0,30475.165999999997
2001-05,0.57,374.03,371.11,1770.88,316.12,142.1,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,5,496,0.0,372.2475,-2.9899999999997817,1773.7245833333334,45.84205128205129,0,30475.165999999997
2001-05,0.57,374.03,371.11,1770.88,316.11,142.1,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,5,496,0.0,372.7058333333334,0.0,1773.1545833333332,45.84205128205129,0,30475.165999999997
2001-06,0.52,373.4,371.18,1766.1,316.16,202.9,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,6,497,-0.6299999999999955,373.00333333333333,-4.7800000000002,1772.3879166666666,106.6420512820513,0,30475.165999999997
2001-07,0.59,371.68,371.08,1764.56,316.19500000000005,123.0,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,7,498,-1.7199999999999704,373.08,-1.5399999999999636,1771.5941666666668,26.742051282051293,0,30475.165999999997
2001-08,0.48,369.78,371.39,1763.02,316.23,161.5,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,8,499,-1.900000000000034,372.9208333333333,-1.5399999999999636,1770.7733333333335,65.24205128205129,0,30475.165999999997
2001-09,0.51,368.34,371.61,1770.44,316.41,238.2,2001,25692.994,7523.762,2385.423,5460.704,750.748,9208.429,10283.57,4771.715,40260.363,17824.848,6254936464.0,59897670914608.0,9,500,-1.4399999999999977,372.56333333333333,7.420000000000073,1770.6000000000001,141.9420512820513,0,30475.165999999997
